triplet_id,filter_type,injection_type,noise_level,is_originally_poisoned,n_passages_original,n_passages_poisoned_original,n_passages_supporting_original,n_passages_after_filter,n_passages_poisoned_after_filter,n_passages_supporting_after_filter,n_passages_removed_total,n_passages_removed_poisoned_correctly,n_passages_removed_supporting_collateral,n_passages_removed_distractor,support_killed_originally,support_killed_after_filter,mistral_flagged_triplet
5adcdea85542992c1e3a2441_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,True
5adcdea85542992c1e3a2441_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adcdea85542992c1e3a2441_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5ac257fe55429951e9e68562_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,0,2,8,8,0,0,False,False,
5ac257fe55429951e9e68562_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,False,False,True
5ac257fe55429951e9e68562_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ac257fe55429951e9e68562_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae8242455429952e35eaa54_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,1,8,6,0,2,True,True,
5ae8242455429952e35eaa54_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ae8242455429952e35eaa54_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae8242455429952e35eaa54_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adfd56655429925eb1afaac_rn_0.8,statistical,random_noise,0.8,True,10,8,2,4,3,0,6,5,0,1,True,False,
5adfd56655429925eb1afaac_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5adfd56655429925eb1afaac_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adfd56655429925eb1afaac_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae0f5fc554299422ee9957c_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,1,8,6,0,2,True,True,
5ae0f5fc554299422ee9957c_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ae0f5fc554299422ee9957c_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae0f5fc554299422ee9957c_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae5d63b5542996de7b71a2d_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,0,8,6,1,1,True,False,
5ae5d63b5542996de7b71a2d_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ae5d63b5542996de7b71a2d_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae5d63b5542996de7b71a2d_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab29caa554299545a2cf9d3_rn_0.8,statistical,random_noise,0.8,True,10,8,2,3,2,1,7,6,0,1,True,True,
5ab29caa554299545a2cf9d3_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ab29caa554299545a2cf9d3_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab29caa554299545a2cf9d3_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a7c76275542990527d554b4_rn_0.8,statistical,random_noise,0.8,True,10,8,2,3,2,0,7,6,0,1,True,False,
5a7c76275542990527d554b4_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a7c76275542990527d554b4_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7c76275542990527d554b4_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a737fff554299623ed4abb9_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,1,1,8,7,0,1,True,False,
5a737fff554299623ed4abb9_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a737fff554299623ed4abb9_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a737fff554299623ed4abb9_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a8051265542992bc0c4a6f8_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,1,0,8,7,1,0,True,False,
5a8051265542992bc0c4a6f8_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a8051265542992bc0c4a6f8_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a8051265542992bc0c4a6f8_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a89a13c55429946c8d6e97a_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,0,8,6,1,1,True,False,
5a89a13c55429946c8d6e97a_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a89a13c55429946c8d6e97a_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a89a13c55429946c8d6e97a_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab8854555429934fafe6e0c_rn_0.8,statistical,random_noise,0.8,True,10,8,2,0,0,0,10,8,1,1,True,False,
5ab8854555429934fafe6e0c_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ab8854555429934fafe6e0c_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,6,0,2,4,0,0,4,False,False,
5ab8854555429934fafe6e0c_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab865ad5542992aa3b8c8dd_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,1,1,8,7,0,1,True,True,
5ab865ad5542992aa3b8c8dd_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ab865ad5542992aa3b8c8dd_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab865ad5542992aa3b8c8dd_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a83305d55429966c78a6b4a_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,0,8,6,0,2,True,False,
5a83305d55429966c78a6b4a_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,True
5a83305d55429966c78a6b4a_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a83305d55429966c78a6b4a_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a821c95554299676cceb219_rn_0.8,statistical,random_noise,0.8,True,10,8,2,3,3,1,7,5,0,2,True,True,
5a821c95554299676cceb219_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a821c95554299676cceb219_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a821c95554299676cceb219_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5abe8aad55429976d4830b60_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,1,0,8,7,0,1,True,False,
5abe8aad55429976d4830b60_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5abe8aad55429976d4830b60_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abe8aad55429976d4830b60_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a82ffe755429940e5e1a949_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,1,8,6,0,2,True,True,
5a82ffe755429940e5e1a949_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a82ffe755429940e5e1a949_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a82ffe755429940e5e1a949_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5abd516a5542992ac4f3825c_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,0,8,6,1,1,True,False,
5abd516a5542992ac4f3825c_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,True
5abd516a5542992ac4f3825c_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abd516a5542992ac4f3825c_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a7323ef5542994cef4bc477_rn_0.8,statistical,random_noise,0.8,True,10,8,2,3,3,1,7,5,0,2,True,True,
5a7323ef5542994cef4bc477_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a7323ef5542994cef4bc477_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7323ef5542994cef4bc477_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5ae738f75542991bbc9761c4_rn_0.8,statistical,random_noise,0.8,True,10,8,2,3,3,0,7,5,0,2,True,False,
5ae738f75542991bbc9761c4_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ae738f75542991bbc9761c4_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae738f75542991bbc9761c4_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a89fc665542993b751ca9de_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,1,8,6,0,2,True,True,
5a89fc665542993b751ca9de_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,True
5a89fc665542993b751ca9de_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a89fc665542993b751ca9de_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a76394c5542994ccc918725_rn_0.8,statistical,random_noise,0.8,True,5,4,2,2,2,2,3,2,0,1,True,True,
5a76394c5542994ccc918725_rn_0.8,llm,random_noise,0.8,True,5,4,2,5,4,2,0,0,0,0,True,True,True
5a76394c5542994ccc918725_clean_random_noise_0.8,statistical,random_noise,0.8,False,5,0,2,5,0,2,0,0,0,0,False,False,
5a76394c5542994ccc918725_clean_random_noise_0.8,llm,random_noise,0.8,False,5,0,2,5,0,2,0,0,0,0,False,False,True
5abe91895542993f32c2a168_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,1,0,8,7,1,0,True,False,
5abe91895542993f32c2a168_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5abe91895542993f32c2a168_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abe91895542993f32c2a168_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab3ede755429976abd1bcf4_rn_0.8,statistical,random_noise,0.8,True,10,8,2,5,4,1,5,4,0,1,True,True,
5ab3ede755429976abd1bcf4_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ab3ede755429976abd1bcf4_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab3ede755429976abd1bcf4_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5adfec5f55429942ec259b8d_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,1,8,6,0,2,True,True,
5adfec5f55429942ec259b8d_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5adfec5f55429942ec259b8d_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adfec5f55429942ec259b8d_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ac2660d55429951e9e685a1_rn_0.8,statistical,random_noise,0.8,True,10,8,2,3,3,0,7,5,0,2,True,False,
5ac2660d55429951e9e685a1_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,True
5ac2660d55429951e9e685a1_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ac2660d55429951e9e685a1_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab6a3a3554299710c8d1f0d_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,1,8,6,0,2,True,True,
5ab6a3a3554299710c8d1f0d_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5ab6a3a3554299710c8d1f0d_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab6a3a3554299710c8d1f0d_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a75eda35542994ccc918661_rn_0.8,statistical,random_noise,0.8,True,10,8,2,0,0,0,10,8,0,2,True,False,
5a75eda35542994ccc918661_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a75eda35542994ccc918661_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,8,0,2,2,0,0,2,False,False,
5a75eda35542994ccc918661_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5abb8ebe5542993f40c73b2d_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,0,8,6,0,2,True,False,
5abb8ebe5542993f40c73b2d_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5abb8ebe5542993f40c73b2d_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abb8ebe5542993f40c73b2d_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a8318955542990548d0b177_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,1,8,6,1,1,True,True,
5a8318955542990548d0b177_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a8318955542990548d0b177_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a8318955542990548d0b177_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a81cb2c5542990a1d231ec4_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,0,8,6,1,1,True,False,
5a81cb2c5542990a1d231ec4_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a81cb2c5542990a1d231ec4_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a81cb2c5542990a1d231ec4_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a8ec7cc5542995a26add518_rn_0.8,statistical,random_noise,0.8,True,10,8,2,3,3,0,7,5,2,0,False,False,
5a8ec7cc5542995a26add518_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,False,False,False
5a8ec7cc5542995a26add518_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a8ec7cc5542995a26add518_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5abd9c2355429924427fd06c_rn_0.8,statistical,random_noise,0.8,True,10,8,2,8,6,2,2,2,0,0,True,True,
5abd9c2355429924427fd06c_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5abd9c2355429924427fd06c_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abd9c2355429924427fd06c_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adeab4555429975fa854f5f_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,1,0,8,7,0,1,True,False,
5adeab4555429975fa854f5f_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5adeab4555429975fa854f5f_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adeab4555429975fa854f5f_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a82360055429903bc27ba46_rn_0.8,statistical,random_noise,0.8,True,10,8,2,8,6,1,2,2,0,0,True,False,
5a82360055429903bc27ba46_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5a82360055429903bc27ba46_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a82360055429903bc27ba46_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5abacac45542996cc5e49e94_rn_0.8,statistical,random_noise,0.8,True,10,8,2,2,2,0,8,6,1,1,True,False,
5abacac45542996cc5e49e94_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5abacac45542996cc5e49e94_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abacac45542996cc5e49e94_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adf24155542992d7e9f92af_rn_0.8,statistical,random_noise,0.8,True,10,8,2,5,4,1,5,4,0,1,True,True,
5adf24155542992d7e9f92af_rn_0.8,llm,random_noise,0.8,True,10,8,2,10,8,2,0,0,0,0,True,True,False
5adf24155542992d7e9f92af_clean_random_noise_0.8,statistical,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adf24155542992d7e9f92af_clean_random_noise_0.8,llm,random_noise,0.8,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a7a567255429941d65f25bd_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,2,2,2,0,0,2,True,True,
5a7a567255429941d65f25bd_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,True,True,True
5a7a567255429941d65f25bd_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7a567255429941d65f25bd_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5abca1a55542993a06baf937_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,9,1,2,1,1,0,0,False,False,
5abca1a55542993a06baf937_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5abca1a55542993a06baf937_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abca1a55542993a06baf937_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a73977d554299623ed4ac08_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,6,1,1,4,1,1,2,False,False,
5a73977d554299623ed4ac08_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5a73977d554299623ed4ac08_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,8,0,2,2,0,0,2,False,False,
5a73977d554299623ed4ac08_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab514c05542991779162d72_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,2,2,2,0,0,2,True,True,
5ab514c05542991779162d72_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,True,True,False
5ab514c05542991779162d72_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab514c05542991779162d72_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5add2b435542990d50227e11_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,1,2,2,1,0,1,False,False,
5add2b435542990d50227e11_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5add2b435542990d50227e11_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5add2b435542990d50227e11_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a88d6df554299206df2b377_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,9,2,1,1,0,1,0,False,False,
5a88d6df554299206df2b377_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5a88d6df554299206df2b377_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a88d6df554299206df2b377_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae6b6065542991bbc976168_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,1,2,2,1,0,1,False,False,
5ae6b6065542991bbc976168_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,True
5ae6b6065542991bbc976168_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae6b6065542991bbc976168_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5ae531ee5542990ba0bbb1ff_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,1,1,2,1,1,0,False,False,
5ae531ee5542990ba0bbb1ff_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5ae531ee5542990ba0bbb1ff_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae531ee5542990ba0bbb1ff_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a8aa5835542996c9b8d5f4e_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,1,2,2,1,0,1,False,False,
5a8aa5835542996c9b8d5f4e_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5a8aa5835542996c9b8d5f4e_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a8aa5835542996c9b8d5f4e_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab82d095542990e739ec853_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,2,2,2,0,0,2,False,False,
5ab82d095542990e739ec853_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5ab82d095542990e739ec853_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab82d095542990e739ec853_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae4c01e55429913cc2044f3_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,2,2,2,0,0,2,False,False,
5ae4c01e55429913cc2044f3_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5ae4c01e55429913cc2044f3_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae4c01e55429913cc2044f3_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a89fea655429970aeb701eb_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,2,1,2,0,1,1,False,False,
5a89fea655429970aeb701eb_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,False
5a89fea655429970aeb701eb_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a89fea655429970aeb701eb_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a80cf4c55429938b61421f6_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,1,2,2,1,0,1,False,False,
5a80cf4c55429938b61421f6_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,True
5a80cf4c55429938b61421f6_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,9,0,2,1,0,0,1,False,False,
5a80cf4c55429938b61421f6_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a89b1de5542992e4fca8378_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,9,2,2,1,0,0,1,False,False,
5a89b1de5542992e4fca8378_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,False,False,True
5a89b1de5542992e4fca8378_clean_adversarial_fact_0.2,statistical,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a89b1de5542992e4fca8378_clean_adversarial_fact_0.2,llm,adversarial_fact,0.2,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a8778d25542994846c1cd89_af_0.2,statistical,adversarial_fact,0.2,True,10,2,2,8,1,1,2,1,0,1,True,False,
5a8778d25542994846c1cd89_af_0.2,llm,adversarial_fact,0.2,True,10,2,2,10,2,2,0,0,0,0,True,True,True
