triplet_id,condition,judge,injection_type,noise_level,is_poisoned,support_killed,category,faithfulness,context_relevance,answer_relevance
5ab865ad5542992aa3b8c8dd_pr_0.2,baseline,GEMINI,poisonedrag_style,0.2,True,False,Survived,1.0,1.0,1.0
5ae4c01e55429913cc2044f3_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5ab29caa554299545a2cf9d3_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,1.0,1.0,1.0
5add2b435542990d50227e11_clean_random_noise_0.6,baseline,GEMINI,random_noise,0.6,False,False,Clean,1.0,1.0,1.0
5ae531ee5542990ba0bbb1ff_rn_0.4,baseline,GEMINI,random_noise,0.4,True,False,Survived,1.0,1.0,1.0
5ae33fa95542990afbd1e0f2_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,1.0,1.0
5a7323ef5542994cef4bc477_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,1.0,0.9,1.0
5ab5c8c5554299637185c60d_pr_0.6,baseline,GEMINI,poisonedrag_style,0.6,True,False,Survived,1.0,1.0,1.0
5adfd56655429925eb1afaac_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.3,0.1
5a7d1765554299452d57bade_pr_0.4,baseline,GEMINI,poisonedrag_style,0.4,True,False,Survived,0.7,1.0,0.8
5abd516a5542992ac4f3825c_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,0.0,1.0,0.1
5ab6a3a3554299710c8d1f0d_pr_0.2,baseline,GEMINI,poisonedrag_style,0.2,True,False,Survived,1.0,1.0,1.0
5ae357745542992f92d8229b_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,0.0,0.1,0.0
5ab6a3a3554299710c8d1f0d_clean_random_noise_0.8,baseline,GEMINI,random_noise,0.8,False,False,Clean,1.0,1.0,1.0
5ab9180b5542991b5579f0f3_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,0.8,1.0
5add2b435542990d50227e11_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5abb326055429966062416e7_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5ab9180b5542991b5579f0f3_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,0.8,1.0
5a8ef1e35542995a26add57a_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,0.9,1.0,1.0
5ae762835542997b22f6a711_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,0.0,1.0,0.1
5adfec5f55429942ec259b8d_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.1,1.0
5a89a13c55429946c8d6e97a_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,False,Survived,1.0,1.0,1.0
5a76394c5542994ccc918725_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.0,1.0,0.3
5a737fff554299623ed4abb9_rn_0.2,baseline,GEMINI,random_noise,0.2,True,False,Survived,1.0,0.7,1.0
5a83305d55429966c78a6b4a_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,0.4,1.0,0.5
5abacac45542996cc5e49e94_clean_random_noise_0.6,baseline,GEMINI,random_noise,0.6,False,False,Clean,1.0,0.3,1.0
5ab9180b5542991b5579f0f3_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,0.8,1.0
5ae738f75542991bbc9761c4_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,True,True,0.0,0.5,0.5
5a75eda35542994ccc918661_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.1,0.1
5a81018755429938b6142287_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,0.5,1.0
5ab3bacc55429969a97a8197_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,1.0,1.0
5a8ef1e35542995a26add57a_clean_poisonedrag_style_0.8,baseline,GEMINI,poisonedrag_style,0.8,False,False,Clean,1.0,1.0,1.0
5a7518cb55429916b0164259_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.3,1.0,0.4
5ab6a3a3554299710c8d1f0d_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5ae8242455429952e35eaa54_clean_poisonedrag_style_0.8,baseline,GEMINI,poisonedrag_style,0.8,False,False,Clean,1.0,0.9,1.0
5adfec5f55429942ec259b8d_pr_0.2,baseline,GEMINI,poisonedrag_style,0.2,True,False,Survived,1.0,0.8,1.0
5ae8242455429952e35eaa54_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.0,1.0
5a89fc665542993b751ca9de_clean_random_noise_0.4,baseline,GEMINI,random_noise,0.4,False,False,Clean,1.0,0.6,1.0
5ab3bacc55429969a97a8197_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,1.0,1.0
5ae0132d55429925eb1afc00_rn_0.6,baseline,GEMINI,random_noise,0.6,True,True,True,0.5,0.5,1.0
5a770d785542993569682cad_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,True,True,0.5,1.0,0.8
5a737fff554299623ed4abb9_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,0.7,1.0
5ab82d095542990e739ec853_pr_0.2,baseline,GEMINI,poisonedrag_style,0.2,True,False,Survived,1.0,0.5,1.0
5a80cf4c55429938b61421f6_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,0.5,1.0,0.1
5a81018755429938b6142287_pr_0.6,baseline,GEMINI,poisonedrag_style,0.6,True,False,Survived,1.0,1.0,1.0
5a810d7655429903bc27b915_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,1.0,1.0
5a82ffe755429940e5e1a949_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,1.0,0.3,1.0
5ae357745542992f92d8229b_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,1.0,1.0
5abb8ebe5542993f40c73b2d_af_0.2,baseline,GEMINI,adversarial_fact,0.2,True,True,True,1.0,1.0,1.0
5a83305d55429966c78a6b4a_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,1.0,1.0
5add2b435542990d50227e11_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,1.0,1.0
5adf430e5542993a75d2645e_clean_poisonedrag_style_0.2,baseline,GEMINI,poisonedrag_style,0.2,False,False,Clean,1.0,1.0,1.0
5ae0132d55429925eb1afc00_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,1.0,0.3,1.0
5a80721b554299485f5985ef_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,0.4,1.0,0.5
5a82ffe755429940e5e1a949_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,0.3,1.0
5ae7b271554299540e5a564d_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,1.0,1.0
5a7323ef5542994cef4bc477_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,1.0,1.0
5a737fff554299623ed4abb9_pr_0.6,baseline,GEMINI,poisonedrag_style,0.6,True,False,Survived,1.0,0.5,1.0
5a7c76275542990527d554b4_pr_0.4,baseline,GEMINI,poisonedrag_style,0.4,True,False,Survived,1.0,1.0,1.0
5abb326055429966062416e7_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,1.0,1.0
5a89fc665542993b751ca9de_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,0.6,1.0,1.0
5a7323ef5542994cef4bc477_rn_0.2,baseline,GEMINI,random_noise,0.2,True,False,Survived,1.0,0.5,1.0
5ae531ee5542990ba0bbb1ff_pr_0.6,baseline,GEMINI,poisonedrag_style,0.6,True,False,Survived,1.0,1.0,1.0
5ac39f7b554299218029dbe7_rn_0.6,baseline,GEMINI,random_noise,0.6,True,False,Survived,1.0,0.7,1.0
5adcc3ed5542994d58a2f6c4_clean_poisonedrag_style_0.2,baseline,GEMINI,poisonedrag_style,0.2,False,False,Clean,0.9,1.0,1.0
5abca1a55542993a06baf937_rn_0.4,baseline,GEMINI,random_noise,0.4,True,False,Survived,1.0,1.0,1.0
5adfec5f55429942ec259b8d_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,True,True,0.4,0.8,1.0
5ab41677554299753aec5a38_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,True,True,0.0,0.6,0.1
5adcceda5542990d50227d31_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.9,1.0,1.0
5a7d1765554299452d57bade_rn_0.6,baseline,GEMINI,random_noise,0.6,True,True,True,1.0,0.2,1.0
5a89fea655429970aeb701eb_clean_adversarial_fact_0.2,baseline,GEMINI,adversarial_fact,0.2,False,False,Clean,1.0,1.0,1.0
5ae151985542990adbacf74d_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,1.0,1.0,1.0
5a80cf4c55429938b61421f6_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,0.5,1.0,0.1
5ae0536755429924de1b70a6_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,True,True,1.0,1.0,1.0
5ae7b271554299540e5a564d_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5a82ffe755429940e5e1a949_clean_random_noise_0.4,baseline,GEMINI,random_noise,0.4,False,False,Clean,1.0,0.3,1.0
5a8ec7cc5542995a26add518_pr_0.6,baseline,GEMINI,poisonedrag_style,0.6,True,False,Survived,1.0,1.0,1.0
5ae762835542997b22f6a711_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,0.0,1.0,0.1
5a7323ef5542994cef4bc477_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.0,1.0
5a7518cb55429916b0164259_pr_0.4,baseline,GEMINI,poisonedrag_style,0.4,True,False,Survived,0.4,1.0,0.5
5abd516a5542992ac4f3825c_clean_poisonedrag_style_0.8,baseline,GEMINI,poisonedrag_style,0.8,False,False,Clean,0.0,1.0,0.1
5a83305d55429966c78a6b4a_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5ae5ffbb5542996de7b71ad4_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5ab5c8c5554299637185c60d_af_0.2,baseline,GEMINI,adversarial_fact,0.2,True,True,True,1.0,1.0,1.0
5a738fe855429908901be2fb_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5abdba405542993f32c2a023_pr_0.6,baseline,GEMINI,poisonedrag_style,0.6,True,False,Survived,1.0,1.0,1.0
5ab9180b5542991b5579f0f3_rn_0.4,baseline,GEMINI,random_noise,0.4,True,False,Survived,1.0,1.0,1.0
5abdba405542993f32c2a023_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5ae200655542994d89d5b2f4_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,1.0,1.0
5a8aa5835542996c9b8d5f4e_af_0.2,baseline,GEMINI,adversarial_fact,0.2,True,False,Survived,1.0,0.95,1.0
5ac4c16b5542997ea680cab4_rn_0.4,baseline,GEMINI,random_noise,0.4,True,False,Survived,1.0,0.6,1.0
5abe91895542993f32c2a168_clean_poisonedrag_style_0.2,baseline,GEMINI,poisonedrag_style,0.2,False,False,Clean,1.0,1.0,1.0
5aba510f5542994dbf0198d6_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,1.0,1.0,1.0
5aba510f5542994dbf0198d6_rn_0.2,baseline,GEMINI,random_noise,0.2,True,False,Survived,1.0,0.6,1.0
5ab865ad5542992aa3b8c8dd_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5ac257fe55429951e9e68562_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,0.7,0.9,0.8
5abcf84d55429959677d6b86_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,0.8,1.0
5adf1c3f5542993a75d263ec_rn_0.6,baseline,GEMINI,random_noise,0.6,True,True,True,0.9,0.5,1.0
5a81018755429938b6142287_clean_adversarial_fact_0.2,baseline,GEMINI,adversarial_fact,0.2,False,False,Clean,1.0,0.5,1.0
5a8ef1e35542995a26add57a_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.2,0.3
5ab3ede755429976abd1bcf4_pr_0.6,baseline,GEMINI,poisonedrag_style,0.6,True,False,Survived,1.0,1.0,1.0
5a8aa5835542996c9b8d5f4e_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.4,1.0
5ac2660d55429951e9e685a1_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,True,True,0.4,1.0,0.8
5adc99cf554299438c868e0d_clean_poisonedrag_style_0.8,baseline,GEMINI,poisonedrag_style,0.8,False,False,Clean,1.0,1.0,1.0
5ae54b6355429908b63265cc_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,0.9,1.0
5ae200655542994d89d5b2f4_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5adfec5f55429942ec259b8d_clean_poisonedrag_style_0.8,baseline,GEMINI,poisonedrag_style,0.8,False,False,Clean,1.0,0.2,1.0
5a7323ef5542994cef4bc477_pr_0.4,baseline,GEMINI,poisonedrag_style,0.4,True,False,Survived,1.0,1.0,1.0
5ab262a4554299340b5254ac_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,False,Survived,1.0,0.8,1.0
5a80cf4c55429938b61421f6_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,0.0,1.0,0.3
5a80721b554299485f5985ef_clean_random_noise_0.8,baseline,GEMINI,random_noise,0.8,False,False,Clean,1.0,1.0,1.0
5ac257fe55429951e9e68562_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,False,Survived,0.8,1.0,0.8
5adf1c3f5542993a75d263ec_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5ab29caa554299545a2cf9d3_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.0,1.0,0.5
5a89a13c55429946c8d6e97a_clean_poisonedrag_style_0.2,baseline,GEMINI,poisonedrag_style,0.2,False,False,Clean,1.0,1.0,1.0
5ae357745542992f92d8229b_clean_random_noise_0.6,baseline,GEMINI,random_noise,0.6,False,False,Clean,1.0,1.0,1.0
5ae0132d55429925eb1afc00_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,1.0,1.0
5ae0536755429924de1b70a6_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.5,0.2,1.0
5ae762835542997b22f6a711_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.2,1.0,0.1
5adcc3ed5542994d58a2f6c4_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,0.9,1.0,1.0
5ac2660d55429951e9e685a1_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.7,0.1,1.0
5ae0f5fc554299422ee9957c_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,1.0,1.0,1.0
5a81018755429938b6142287_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,0.5,1.0
5a7323ef5542994cef4bc477_rn_0.4,baseline,GEMINI,random_noise,0.4,True,False,Survived,1.0,1.0,1.0
5a8ec7cc5542995a26add518_pr_0.4,baseline,GEMINI,poisonedrag_style,0.4,True,False,Survived,1.0,1.0,1.0
5ae4c01e55429913cc2044f3_clean_random_noise_0.6,baseline,GEMINI,random_noise,0.6,False,False,Clean,1.0,1.0,1.0
5ae5ffbb5542996de7b71ad4_clean_poisonedrag_style_0.2,baseline,GEMINI,poisonedrag_style,0.2,False,False,Clean,1.0,1.0,1.0
5ae357745542992f92d8229b_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.0,0.3,0.0
5adcdea85542992c1e3a2441_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,1.0,1.0
5a80721b554299485f5985ef_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5ae357745542992f92d8229b_rn_0.2,baseline,GEMINI,random_noise,0.2,True,True,True,0.0,0.5,0.5
5ab61140554299110f2199d7_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,1.0,0.9,1.0
5adf430e5542993a75d2645e_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,1.0,1.0,1.0
5adcdea85542992c1e3a2441_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5a82360055429903bc27ba46_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,False,Survived,1.0,1.0,1.0
5a7323ef5542994cef4bc477_clean_poisonedrag_style_0.2,baseline,GEMINI,poisonedrag_style,0.2,False,False,Clean,1.0,1.0,1.0
5abacac45542996cc5e49e94_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,0.3,1.0
5ae8242455429952e35eaa54_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,0.9,1.0
5a89fea655429970aeb701eb_clean_random_noise_0.6,baseline,GEMINI,random_noise,0.6,False,False,Clean,1.0,1.0,1.0
5ae5ffbb5542996de7b71ad4_pr_0.2,baseline,GEMINI,poisonedrag_style,0.2,True,False,Survived,1.0,1.0,1.0
5adc99cf554299438c868e0d_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,False,Survived,1.0,1.0,1.0
5ab6a3a3554299710c8d1f0d_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,1.0,1.0,1.0
5a82ffe755429940e5e1a949_pr_0.4,baseline,GEMINI,poisonedrag_style,0.4,True,False,Survived,1.0,0.8,1.0
5a8ef1e35542995a26add57a_af_0.2,baseline,GEMINI,adversarial_fact,0.2,True,True,True,1.0,1.0,1.0
5a89a74e554299669944a562_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,1.0,1.0
5ae0f5fc554299422ee9957c_clean_adversarial_fact_0.2,baseline,GEMINI,adversarial_fact,0.2,False,False,Clean,1.0,1.0,1.0
5ae151985542990adbacf74d_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.9,1.0,1.0
5a76394c5542994ccc918725_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.2,1.0
5add2b435542990d50227e11_clean_adversarial_fact_0.2,baseline,GEMINI,adversarial_fact,0.2,False,False,Clean,1.0,1.0,1.0
5a8778d25542994846c1cd89_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,0.0,0.4,1.0
5adcceda5542990d50227d31_af_0.2,baseline,GEMINI,adversarial_fact,0.2,True,True,True,1.0,0.9,0.9
5ae738f75542991bbc9761c4_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,0.8,1.0
5a7323ef5542994cef4bc477_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,False,Survived,1.0,1.0,1.0
5abacac45542996cc5e49e94_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,0.3,1.0
5abdba405542993f32c2a023_rn_0.2,baseline,GEMINI,random_noise,0.2,True,False,Survived,1.0,0.9,1.0
5ae33fa95542990afbd1e0f2_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,1.0,1.0,1.0
5a770d785542993569682cad_pr_0.2,baseline,GEMINI,poisonedrag_style,0.2,True,False,Survived,0.9,1.0,0.7
5a88d745554299206df2b378_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,1.0,0.9,1.0
5a80cf4c55429938b61421f6_rn_0.2,baseline,GEMINI,random_noise,0.2,True,False,Survived,1.0,1.0,0.8
5a80721b554299485f5985ef_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,1.0,1.0
5adf24155542992d7e9f92af_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,0.6
5a7129685542994082a3e5fa_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,0.4,1.0,0.5
5ae54b6355429908b63265cc_rn_0.2,baseline,GEMINI,random_noise,0.2,True,False,Survived,1.0,0.7,1.0
5ab3bacc55429969a97a8197_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5a7323ef5542994cef4bc477_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5a8051265542992bc0c4a6f8_rn_0.4,baseline,GEMINI,random_noise,0.4,True,False,Survived,1.0,1.0,1.0
5a7f275d55429934daa2fd01_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5a89a74e554299669944a562_rn_0.2,baseline,GEMINI,random_noise,0.2,True,True,True,1.0,0.8,1.0
5a89fea655429970aeb701eb_rn_0.4,baseline,GEMINI,random_noise,0.4,True,False,Survived,1.0,1.0,1.0
5ae357745542992f92d8229b_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,1.0,1.0,1.0
5adfec5f55429942ec259b8d_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,0.2,1.0
5adcc3ed5542994d58a2f6c4_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,0.9,1.0,1.0
5ac0714f554299294b218fe1_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,1.0,1.0
5ae0132d55429925eb1afc00_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,1.0,1.0,1.0
5a83305d55429966c78a6b4a_pr_0.8,baseline,GEMINI,poisonedrag_style,0.8,True,False,Survived,1.0,0.6,1.0
5adf03b35542993a75d263d3_clean_random_noise_0.4,baseline,GEMINI,random_noise,0.4,False,False,Clean,1.0,1.0,0.8
5abe91895542993f32c2a168_clean_poisonedrag_style_0.4,baseline,GEMINI,poisonedrag_style,0.4,False,False,Clean,1.0,1.0,1.0
5adc99cf554299438c868e0d_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,False,Survived,1.0,1.0,1.0
5a8ec7cc5542995a26add518_af_0.2,baseline,GEMINI,adversarial_fact,0.2,True,False,Survived,1.0,0.8,1.0
5a89a13c55429946c8d6e97a_clean_adversarial_fact_0.2,baseline,GEMINI,adversarial_fact,0.2,False,False,Clean,1.0,1.0,1.0
5adf430e5542993a75d2645e_rn_0.4,baseline,GEMINI,random_noise,0.4,True,True,True,1.0,0.4,1.0
5a73977d554299623ed4ac08_clean_random_noise_0.4,baseline,GEMINI,random_noise,0.4,False,False,Clean,1.0,0.6,1.0
5adf24155542992d7e9f92af_af_0.2,baseline,GEMINI,adversarial_fact,0.2,True,True,True,0.0,1.0,0.3
5a8318955542990548d0b177_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,1.0,1.0
5ac2660d55429951e9e685a1_pr_0.2,baseline,GEMINI,poisonedrag_style,0.2,True,False,Survived,1.0,1.0,1.0
5a73977d554299623ed4ac08_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.0,1.0
5a83305d55429966c78a6b4a_clean_adversarial_fact_0.6,baseline,GEMINI,adversarial_fact,0.6,False,False,Clean,1.0,1.0,1.0
5a8778d25542994846c1cd89_rn_0.6,baseline,GEMINI,random_noise,0.6,True,True,True,0.0,0.3,1.0
5adf1c3f5542993a75d263ec_clean_random_noise_0.6,baseline,GEMINI,random_noise,0.6,False,False,Clean,1.0,1.0,1.0
5abca1a55542993a06baf937_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,0.5,1.0
5a89fc665542993b751ca9de_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,0.6,1.0
5ae0132d55429925eb1afc00_clean_random_noise_0.6,baseline,GEMINI,random_noise,0.6,False,False,Clean,1.0,1.0,1.0
5a7f275d55429934daa2fd01_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,True,True,1.0,1.0,1.0
5a7f275d55429934daa2fd01_clean_random_noise_0.8,baseline,GEMINI,random_noise,0.8,False,False,Clean,1.0,1.0,1.0
5a7129685542994082a3e5fa_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,1.0,1.0
5ab9180b5542991b5579f0f3_clean_adversarial_fact_0.2,baseline,GEMINI,adversarial_fact,0.2,False,False,Clean,1.0,0.8,1.0
5a73977d554299623ed4ac08_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,0.6,1.0
5abd9c2355429924427fd06c_clean_random_noise_0.4,baseline,GEMINI,random_noise,0.4,False,False,Clean,1.0,1.0,1.0
5a81cb2c5542990a1d231ec4_clean_poisonedrag_style_0.6,baseline,GEMINI,poisonedrag_style,0.6,False,False,Clean,1.0,1.0,1.0
5ae5d63b5542996de7b71a2d_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,1.0,1.0,1.0
5a8ef1e35542995a26add57a_clean_adversarial_fact_0.8,baseline,GEMINI,adversarial_fact,0.8,False,False,Clean,1.0,1.0,1.0
5abd9c2355429924427fd06c_clean_poisonedrag_style_0.8,baseline,GEMINI,poisonedrag_style,0.8,False,False,Clean,1.0,1.0,1.0
5a89fc665542993b751ca9de_af_0.6,baseline,GEMINI,adversarial_fact,0.6,True,True,True,0.0,1.0,0.5
5a89b1de5542992e4fca8378_af_0.4,baseline,GEMINI,adversarial_fact,0.4,True,True,True,0.0,0.1,0.5
5ae0132d55429925eb1afc00_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.0,1.0
5ab3bacc55429969a97a8197_af_0.8,baseline,GEMINI,adversarial_fact,0.8,True,False,Survived,1.0,0.9,1.0
5a89a74e554299669944a562_clean_random_noise_0.2,baseline,GEMINI,random_noise,0.2,False,False,Clean,1.0,1.0,1.0
5a7d1765554299452d57bade_clean_adversarial_fact_0.4,baseline,GEMINI,adversarial_fact,0.4,False,False,Clean,1.0,1.0,1.0
5a821c95554299676cceb219_rn_0.8,baseline,GEMINI,random_noise,0.8,True,True,True,0.0,0.3,1.0
